260344,2013,Ozark Christian Church,43-1438763,1200 E McCracken,,65721-9310,Ozark,MO,1200 E McCracken,,65721-9310,Ozark,MO,Christian,,(417) 581-6796,(417) 581-6796,ozarkchristian@centurytel.net,www.ozarkchristianchurch.net,Mid-America,5,Y,,57,00:00.0,37.02567793,-93.19485158,High
260345,2013,Selmore Christian Church,43-1277059,4731 Selmore Rd,,65721-8149,Ozark,MO,c/o Rosalie Duckworth,152 Covered Bridge Rd,65721-7250,Ozark,MO,Christian,,(417) 485-2608,,selmorechristianchurch@gmail.com,www.selmorechristianchurch.org,Mid-America,5,Y,,62,00:00.0,36.96745053,-93.23041834,High
260346,2011,First Christian Church,43-6044450,"202 E Olive, P O Box 494",,63461-0494,Palmyra,MO,P O Box 494,,63461-0494,Palmyra,MO,Marion,,(573) 769-2504,,,,Mid-America,2,Y,,110,00:00.0,39.79786366,-91.52172379,High
260347,2013,First Christian Church,43-0679178,"108 N Washington St, P O Box 223",,65275-0223,Paris,MO,P O Box 223,,65275-0223,Paris,MO,Monroe,,(660) 327-4440,(660) 327-5733,,,Mid-America,2,Y,donna13947@gmail.com,91,00:00.0,39.48080644,-92.00140938,High
260348,2013,Granville Christian Church,43-6047087,20913 Route J,,65275-2009,Paris,MO,% Dale Ann Magruder,26778 Rt A,63450-2013,Lentner,MO,Monroe,,(660) 266-3472,,fschnarre@socket.net,,Mid-America,2,Y,fschnarre@socket.net,78,00:00.0,39.56236973,-92.09639981,High
260354,2013,Perry Christian Church,43-1156894,"302 Salling, P O Box 479",,63462-0479,Perry,MO,P O Box 479,,63462-0479,Perry,MO,Ralls,,(573) 565-2799,,perrychristianchurch@perrymissouri.org,www.perrymissouri.org/perrychristianchurch,Mid-America,2,Y,davidtodd@perrymissouri.org,120,00:00.0,39.42908943,-91.67267717,High
260357,2013,Pickering Christian Church,43-1086805,102 S Harmon St,,64476,Pickering,MO,114 N Coleman St,,64476-9191,Pickering,MO,Nodaway,,,,,,Mid-America,3,Y,,22,00:00.0,40.45070261,-94.84323934,High
260361,2013,First Christian Church,43-0797537,"708 Third St, P O Box 2000",,64079-2000,Platte City,MO,P O Box 2000,,64079-2000,Platte City,MO,Platte,,(816) 858-2000,(816) 858-2872,,,"Kansas City, Greater",1,Y,,126,00:00.0,not found,not found,not found
260362,2013,Hillsboro Christian Church,43-1634288,10005 Hillsboro Rd,,64079-8906,Platte City,MO,PO Box 2568,,64079-2568,Platte City,MO,Platte,,,,,,"Kansas City, Greater",1,Y,,0,00:00.0,39.27437291,-94.77946982,High
260363,2013,First Christian Church,43-6067610,"501 Clay Ave, P O Box 312",,64477-0312,Plattsburg,MO,P O Box 312,,64477-0312,Plattsburg,MO,Clinton,,(816) 539-2790,,info@plattsburgfirstchristian.org,plattsburgfirstchristian.org,Mid-America,3,Y,,50,00:00.0,39.56374504,-94.45225775,High
260364,2013,First Christian Church,43-1014422,519 Cedar St,,64080-1301,Pleasant Hill,MO,519 Cedar St,,64080-1301,Pleasant Hill,MO,Cass,,(816) 540-3533,(816) 987-0114,phfccbrenda@gmail.com,,Mid-America,5,Y,dkdeubner@phfccdisdiple.org,127,00:00.0,38.78638856,-94.27043013,High
260366,2013,First Christian Church,43-0758859,1601 N Main St,,63901-3439,Poplar Bluff,MO,1601 N Main St,,63901-3439,Poplar Bluff,MO,Butler,,(573) 785-6466,(573) 785-6467,,,Mid-America,4,Y,,121,00:00.0,36.77227624,-90.40111631,High
260367,2011,First Christian Church,44-0604489,"901 Main St, P O Box 164",,64673-0164,Princeton,MO,P O Box 164,,64673-0164,Princeton,MO,Mercer,,(660) 748-4273,,,,Mid-America,3,Y,,0,00:00.0,40.39700948,-93.58518071,High
260368,2013,Raytown Christian Church,44-0590264,6108 Blue Ridge Blvd,,64133-4106,Raytown,MO,6108 Blue Ridge Blvd,,64133-4106,Raytown,MO,Jackson,,(816) 353-1708,(816) 353-7000,office@raytowncc.org,www.raytowncc.org,"Kansas City, Greater",1,Y,dawn@raytowncc.org,445,00:00.0,39.01223,-94.462341,High
260370,2013,First Christian Church,43-1219155,"443 N Main St, P O Box 302",,65738-0302,Republic,MO,P O Box 302,,65738-0302,Republic,MO,Greene,,(417) 732-2139,(417) 732-2139,republicchristian@sbcglobal.net,www.republicchristian.org,Mid-America,5,Y,pastor@republicchristian.org,154,00:00.0,37.07034476,-93.55259523,High
260372,2013,United Christian Presbyterian Church,77-0626947,501 N Spartan Dr,,64085-1769,Richmond,MO,501 N Spartan Dr,,64085-1769,Richmond,MO,Ray,,(816) 776-6494,(816) 776-6246,unitedchristpres@sbcglobal.net,,Mid-America,3,Y,pastorjrj@sbcglobal.net,143,00:00.0,39.28260796,-93.97088975,High
260374,2013,Rocheport Christian Church,43-6038992,2nd St,,65279,Rocheport,MO,2nd St,,65279,Rocheport,MO,Boone,,,,,,Mid-America,2,Y,mhavener@socket.net,29,00:00.0,38.97898865,-92.56291962,High
260375,2011,First Christian Church,44-0651284,"501 S Market St, P O Box 145",,64482-0145,Rock Port,MO,P O Box 145,,64482-0145,Rock Port,MO,Atchison,,(660) 744-2486,(660) 744-6196,firstchristian@rpt.coop,,Mid-America,3,Y,rhopper@rpt.coop,165,00:00.0,40.41068204,-95.51597424,High
260378,2013,Saint Charles Christian Church,43-1001540,3337 Rue Royale,,63301-8217,Saint Charles,MO,3337 Rue Royale,,63301-8217,Saint Charles,MO,St. Charles,,(636) 947-1821,,secretary@stcharleschristianchurch.org,www.stcharleschristianchurch.org,Mid-America,4,Y,pastor@stcharleschristianchurch.org,101,00:00.0,38.83715406,-90.49348623,High
260379,2013,First Christian Church,44-0581592,927 Faraon St,,64501-1899,Saint Joseph,MO,927 Faraon St,,64501-1899,Saint Joseph,MO,Buchanan,,(816) 233-2556,(816) 233-0247,fcc927stjo@att.net,www.fccstjo.org,Mid-America,3,Y,bkirkfcc@yahoo.com,145,00:00.0,39.76944,-94.848526,High
260381,2013,Woodson Chapel Christian Church,43-1086872,2525 St Joseph Ave,,64505-2158,Saint Joseph,MO,2525 St Joseph Ave,,64505-2158,Saint Joseph,MO,Buchanan,,(816) 233-0769,(816) 233-7115,,,Mid-America,3,Y,pastorlois@att.net,162,00:00.0,39.786724,-94.84948,High
260382,2013,Wyatt Park Christian Church,44-6001243,2623 Mitchell Ave,,64507-1697,Saint Joseph,MO,2623 Mitchell Ave,,64507-1697,Saint Joseph,MO,Buchanan,,(816) 232-3374,(816) 232-8889,peggy@wyattparkcc.org,www.wyattparkcc.org,Mid-America,3,Y,scott@wyattparkcc.org,618,00:00.0,39.755852,-94.827606,High
260383,2013,Affton Christian Church,43-0708870,9625 Tesson Ferry Rd,,63123-4382,Saint Louis,MO,9625 Tesson Ferry Rd,,63123-4382,Saint Louis,MO,St. Louis,,(314) 631-5777,(314) 631-8327,accdoc@inasmuchas.org,www.inasmuchas.org,Mid-America,4,Y,pastordavid@inasmuchas.org,154,00:00.0,38.54474258,-90.33334351,High
260384,2013,Centennial Christian Church,43-1245199,4950 Fountain Ave,,63113-2099,Saint Louis,MO,4950 Fountain Ave,,63113-2099,Saint Louis,MO,St. Louis city,,(314) 367-1818,(314) 367-1281,cccstl@sbcglobal.net,www.cccstl.org,Mid-America,4,Y,min_dlp@yahoo.com,162,00:00.0,38.65555577,-90.26174001,High
260385,2013,Compton Heights Christian Church,43-0739138,2149 S Grand Blvd,,63104-1696,Saint Louis,MO,2149 S Grand Blvd,,63104-1696,Saint Louis,MO,St. Louis city,,(314) 771-5071,,comptonheightscc@gmail.com,www.comptonheights.com,Mid-America,4,Y,jleigh55@att.net,94,00:00.0,38.612003,-90.240852,High
260386,2013,Dover Place Christian Church,43-0653303,701 Dover Pl,,63111-2343,Saint Louis,MO,701 Dover Pl,,63111-2343,Saint Louis,MO,St. Louis city,,(314) 353-8023,(314) 353-7711,dpcc3219@gmail.com,www.doverplacecc.org,Mid-America,4,Y,revdocfoglesong@gmail.com,74,00:00.0,38.564056,-90.250206,High
260387,2013,Hamilton Christian Church,43-0654858,10545 Old Olive St Rd,,63141-5925,Saint Louis,MO,10545 Old Olive St Rd,,63141-5925,Saint Louis,MO,St. Louis,,(314) 432-5840,(314) 432-7960,,,Mid-America,4,Y,,0,00:00.0,38.67554092,-90.41240692,High
260388,2013,Maplewood Christian Church,43-6036058,P O Box 3424,,63143-3108,Saint Louis,MO,P O Box 3424,,63143-0424,Saint Louis,MO,St. Louis,,(314) 781-3356,,,,Mid-America,4,Y,,0,00:00.0,38.6118927,-90.32147217,Medium
260389,2013,Memorial Boulevard Christian Church,43-0694561,3000 N Kingshighway,,63115-1634,Saint Louis,MO,3000 N Kingshighway,,63115-1634,Saint Louis,MO,St. Louis city,,(314) 367-6817,,memblvdcc@sbcglobal.net,www.mbccstl.com,Mid-America,4,Y,memblvdcc@sbcglobal.net,93,00:00.0,38.67226028,-90.25397491,High
260390,2013,Northside Christian Church,43-0718809,9635 Lewis & Clark Blvd,,63136-5236,Saint Louis,MO,9635 Lewis & Clark Blvd,,63136-5236,Saint Louis,MO,St. Louis,,(314) 868-5722,,northsidestl@charter.net,www.northsidestl.weebly.com,Mid-America,4,Y,drjeridlen@charter.net,61,00:00.0,38.739494,-90.241814,High
260391,2013,Overland Christian Church,43-0726483,2200 Lackland Rd,,63114-3508,Saint Louis,MO,2200 Lackland Rd,,63114-3508,Saint Louis,MO,St. Louis,,(314) 427-8822,(314) 429-7147,,www.overlandcc.com,Mid-America,4,Y,,111,00:00.0,38.69859695,-90.37763214,High
260392,2013,Union Avenue Christian Church,43-0662526,733 Union Blvd,,63108-1090,Saint Louis,MO,733 Union Blvd,,63108-1090,Saint Louis,MO,St. Louis city,,(314) 361-8844,(314) 361-3036,swebb@union-avenue.org,www.union-avenue.org,Mid-America,4,Y,swebb@union-avenue.org,132,00:00.0,38.653988,-90.273674,High
260393,2013,Watson Terrace Christian Church,43-0699804,4205 Watson Rd,,63109-1299,Saint Louis,MO,4205 Watson Rd,,63109-1299,Saint Louis,MO,St. Louis city,,(314) 647-3840,,watsonterrace@netzero.com,,Mid-America,4,Y,,39,00:00.0,38.593842,-90.301994,High
260394,2013,Webster Groves Christian Church,43-0703659,1320 W Lockwood Ave,,63122,Saint Louis,MO,1320 W Lockwood Ave,,63122,Saint Louis,MO,St. Louis,,(314) 961-3232,(314) 961-3233,admin@webstergroveschristian.org,www.wgcc.org,Mid-America,4,Y,jeffmoore@webstergroveschristian.org,200,00:00.0,38.58230591,-90.37906647,High
260397,2013,Santa Fe Christian Church,43-6074124,35546 Rt D,,65282-2017,Santa Fe,MO,413 McMurry St,,65275-1155,Paris,MO,Monroe,,,,,,Mid-America,2,Y,,110,00:00.0,39.36906628,-91.82002164,High
260399,2013,First Christian Church,44-6012482,"511 W Market St, P O Box 276",,64485-0276,Savannah,MO,P O Box 276,,64485-0276,Savannah,MO,Andrew,,(816) 324-3322,(816) 324-3613,cchurch@savannahfcc.org,www.savannahfcc.org,Mid-America,3,Y,stevethaler@savannahfcc.org,222,00:00.0,39.940781,-94.831062,High
260400,2013,First Christian Church,44-0609473,200 S Limit Ave,,65301-3698,Sedalia,MO,200 S Limit Ave,,65301-3698,Sedalia,MO,Pettis,,(660) 826-5300,(660) 826-1186,fccsed@sbcglobal.net,www.First4God.com,Mid-America,5,Y,revmc2012@gmail.com,255,00:00.0,38.710442,-93.250801,High
260401,2011,Seymour Christian Church,43-0950103,"105 S Frances St, P O Box 447",,65746-0447,Seymour,MO,P O Box 447,,65746-0447,Seymour,MO,Webster,,(417) 935-4950,,,,Mid-America,5,Y,,0,00:00.0,37.1475555,-92.77075209,High
260405,2013,First Christian Church,43-0787092,1006 N Main,,63801-5044,Sikeston,MO,1006 N Main,,63801-5044,Sikeston,MO,Scott,,(573) 471-3613,(573) 471-3672,fccsikmo@sbcglobal.net,www.sikestondisciples.org,Mid-America,4,Y,cookfcc@gmail.com,239,00:00.0,36.88872147,-89.58248138,High
260406,2013,Concord Christian Church,43-1176931,RR#1 Box 204,,65349,Slater,MO,c/o Helen Metcalfe,RR 1 Box 71,65330-9428,Gilliam,MO,Saline,,(660) 784-2207,,,,Mid-America,3,Y,,0,00:00.0,38.960858,-94.68764,High
260407,2013,Slater Christian Church,23-7414141,"348 N Main, P O Box 67",,65349-0067,Slater,MO,P O Box 67,,65349-0067,Slater,MO,Saline,,(660) 529-2159,,,,Mid-America,3,Y,spurgin3@sbcglobal.net,45,00:00.0,39.22199138,-93.06176573,High
260408,2013,First Christian Church,43-0925653,201 N Bridge St,,64089-8266,Smithville,MO,201 N Bridge St,,64089-8266,Smithville,MO,Clay,,(816) 532-0773,(816) 532-3047,office@smithvillefcc.org,www.smithvillefcc.org,"Kansas City, Greater",1,Y,ryan@smithvillefcc.org,350,00:00.0,39.388515,-94.580345,High
260411,2013,Spickard Christian Church,43-1217449,c/o Dixie Yates,,64679,Spickard,MO,c/o Dixie Yates,28101 Indulge Rd,64673-4620,Princeton,MO,Grundy,,(660) 748-4418,,,,Mid-America,3,Y,,44,00:00.0,40.23152542,-93.58261108,Medium
260414,2011,Brentwood Christian Church,44-6006164,1900 E Barataria St,,65804-3835,Springfield,MO,1900 E Barataria St,,65804-3835,Springfield,MO,Greene,,(417) 881-0144,(417) 881-7165,brentwoodchristian@gmail.com,www.brentwoodchristianchurch.com,Mid-America,5,Y,psnider@brentwoodchristianchurch.com,442,00:00.0,37.161804,-93.259796,High
260415,2013,Central Christian Church,44-0548740,1475 N Washington,,65802-1937,Springfield,MO,1475 N Washington,,65802-1937,Springfield,MO,Greene,,(417) 869-7241,(417) 869-7242,office@centralchristianspringfield.org,www.centralchristianspringfield.org,Mid-America,5,Y,,320,00:00.0,37.22574234,-93.28639984,High
260416,2011,National Avenue Christian Church,44-0593005,1515 S National Ave,,65804-1196,Springfield,MO,1515 S National Ave,,65804-1196,Springfield,MO,Greene,,(417) 869-9176,(417) 869-7256,natlave@sbcglobal.net,www.natlave.com,Mid-America,5,Y,nacclfregin@sbcglobal.net,337,00:00.0,37.186142,-93.277443,High
260417,2013,South Street Christian Church,44-0546346,500 South Ave,,65806-3192,Springfield,MO,500 South Ave,,65806-3192,Springfield,MO,Greene,,(417) 862-7079,(417) 862-9378,office@southstreetchristian.org,www.southstreetchristian.org,Mid-America,5,Y,janet@southstreetchristian.org,345,00:00.0,37.204617,-93.291878,High
260418,2013,Walnut Street Christian Church,43-1225311,2201 W Walnut St,,65806-1595,Springfield,MO,2201 W Walnut St,,65806-1595,Springfield,MO,Greene,,(417) 866-3042,(417) 866-7535,wscc2201@sbcglobal.net,www.walnutstreetchristian.org,Mid-America,5,Y,,0,00:00.0,37.208012,-93.321854,High
260420,2011,Presbyterian-Christian Church,43-1504230,"Tenth and Clinton, P O Box 150",,64490-0150,Stewartsville,MO,P O Box 150,,64490-0150,Stewartsville,MO,DeKalb,,(816) 669-3508,,,,Mid-America,3,Y,,0,00:00.0,39.73472977,-94.51992798,Medium
260421,2013,Stoutland Christian Church,43-1163866,7652 State Rd T,,65567,Stoutland,MO,c/o D Salsman,141 Shady Dr,65567-9612,Stoutland,MO,Camden,,(417) 286-3728,,,,Mid-America,5,Y,,25,00:00.0,37.81560659,-92.51510002,High
260422,2011,Sturgeon Christian Church,43-1122405,"200 W Patton St, P O Box 305",,65284-0305,Sturgeon,MO,P O Box 305,,65284-0305,Sturgeon,MO,Boone,,(573) 687-3082,,,,Mid-America,2,Y,,0,00:00.0,39.23282146,-92.28248477,High
260423,2011,First Christian Church,43-1107764,"400 Bridge St, P O Box 116",,65351-0116,Sweet Springs,MO,P O Box 116,,65351-0116,Sweet Springs,MO,Saline,,(660) 335-4124,(660) 831-0895,,,Mid-America,3,Y,,20,00:00.0,38.96289602,-93.41941617,High
260426,2013,Tarkio Christian Church,43-1247973,800 Main St,,64491-1430,Tarkio,MO,800 Main St,,64491-1430,Tarkio,MO,Atchison,,(660) 736-4287,,,,Mid-America,3,Y,,61,00:00.0,40.44051223,-95.38495101,High
260427,2011,Barkersville Christian Church,43-1302222,"Rt 1, Box 623",,65080,Tebbetts,MO,6082 County Rd 480,,65080-1320,Tebbetts,MO,Callaway,,,,,,Mid-America,2,Y,,0,00:00.0,38.63775635,-91.97241211,Medium
260429,2013,Liberty Christian Church,43-1090096,R 1,,65285,Thompson,MO,c/o David Reichert,502 Emerald Dr,65240-1294,Centralia,MO,Audrain,,(573) 581-0211,,,,Mid-America,2,Y,,30,00:00.0,39.2105751,-92.01039124,Medium
260430,2011,Oakland Christian Church,43-1354953,10207 Hwy 65,,64643-7179,Hale,MO,10207 Hwy 65,,64643-7179,Hale,MO,Carroll,,,,,,Mid-America,3,Y,,34,00:00.0,39.61136498,-93.47807877,High
260432,2011,First Christian Church,43-1313654,"323 S Osage Ave,  P O Box 571",,65081-0571,Tipton,MO,P O Box 571,,65081-0571,Tipton,MO,Moniteau,,(660) 433-2372,,,,Mid-America,2,Y,fame.92@hotmail.com,80,00:00.0,38.65508504,-92.78013244,High
260433,2013,First Christian Church,44-0591763,"1700 Princeton Rd, P O Box 418",,64683-0418,Trenton,MO,P O Box 418,,64683-0418,Trenton,MO,Grundy,,(660) 359-3928,(660) 359-6178,fcctrenton@sbcglobal.net,,Mid-America,3,Y,pastormikemoore@hotmail.com,184,00:00.0,40.08199677,-93.6119438,High
260434,2011,Tindall Christian Church,44-6013681,R 4,,64683,Trenton,MO,R 4,,64683,Trenton,MO,Grundy,,,,,,Mid-America,3,Y,,0,00:00.0,40.08802414,-93.60197449,Medium
260435,2011,Triplett Christian Church,43-1212987,,,65286,Triplett,MO,c/o Howard Sanders,"R 1, Box 61",65286-9717,Triplett,MO,Chariton,,,,,,Mid-America,3,Y,,0,00:00.0,39.50147247,-93.20622253,High
260436,2013,First Christian Church,43-1183078,1302 Boone St,,63379,Troy,MO,1302 Boone St,,63379,Troy,MO,Lincoln,,(636) 528-7322,(636) 528-0141,fcctroy@fcctroy.com,www.fcctroy.com,Mid-America,4,Y,kkinnamon@fcctroy.com,373,00:00.0,38.97478759,-90.99728689,High
260438,2013,Cove Creek Christian Church,43-1510532,12899 NE St RR BB,,64788-9126,Urich,MO,12899 NE St RR BB,,64788-9126,Urich,MO,Henry,,,,,,Mid-America,5,Y,,0,00:00.0,38.40251617,-94.10652302,High
260439,2011,First Christian Church,43-1112650,P O Box 17,,64788-0017,Urich,MO,P O Box 17,,64788-0017,Urich,MO,Henry,,,,,,Mid-America,5,Y,,0,00:00.0,not found,not found,not found
260441,2011,Second Christian Church,,"1071 W Booker St, P O Box 157",,63382-0157,Vandalia,MO,P O Box 157,,63382-0157,Vandalia,MO,Audrain,,(573) 594-6881,,,,Mid-America,2,Y,,0,00:00.0,39.29705811,-91.49820709,Medium
260442,2013,Villa Ridge Christian Church,43-1443260,"119 E Villa Ridge Rd, P O Box 235",,63089-0235,Villa Ridge,MO,P O Box 235,,63089-0235,Villa Ridge,MO,Franklin,,(636) 742-6009,,,www.vrccmo.com,Mid-America,4,Y,wrbwilderness@hotmail.com,80,00:00.0,38.47145431,-90.88621058,High
260443,2011,First Christian Church,43-1313554,301 E Main,,65770-0296,Walnut Grove,MO,326 E Main St,,65770-9191,Walnut Grove,MO,Greene,,(417) 788-2567,,,,Mid-America,5,Y,,0,00:00.0,37.4115715,-93.5470047,High
260444,2013,First Christian Church,43-6042245,101 E Gay St,,64093-1892,Warrensburg,MO,101 E Gay St,,64093-1892,Warrensburg,MO,Johnson,,(660) 747-6815,(660) 747-9770,wburgdisciples@embarqmail.com,http://fccwburg.com,Mid-America,5,Y,jbasye@embarqmail.com,267,00:00.0,38.76612514,-93.74003738,High
260447,2013,Waverly Christian Church,43-1097090,407 Jefferson,,64096-8149,Waverly,MO,407 Jefferson,,64096-8149,Waverly,MO,Lafayette,,(660) 493-2824,,,,Mid-America,3,Y,,0,00:00.0,39.21052895,-93.52046438,High
260449,2011,First Christian Church,43-1277101,216 N Second,,63384-1608,Wellsville,MO,216 N Second,,63384-1608,Wellsville,MO,Montgomery,,(573) 684-2834,,,,Mid-America,2,Y,,0,00:00.0,39.08132553,-91.56127167,Medium
260450,2013,Weston Christian Church,43-6060074,540 Washington St,,64098-1150,Weston,MO,540 Washington St,,64098-1150,Weston,MO,Platte,,(816) 640-2846,(816) 386-2550,westonchristian@embarqmail.com,www.westonchristian.org,"Kansas City, Greater",3,Y,dmorriswcc@embarqmail.com,51,00:00.0,39.413147,-94.902763,High
260451,2011,Salem Christian Church,43-6060072,21170 Dye Store Rd,,64098-9034,Weston,MO,601 N Grove St,,64060-8721,Kearney,MO,Platte,,(816) 640-5872,,mbordenaro@fairpoint.net,,"Kansas City, Greater",1,Y,,0,00:00.0,39.47503281,-94.92893219,High
260454,2011,Wheeling Christian Church,43-1313317,N Lincoln St,,64688,Wheeling,MO,2010 Lakeview Dr,,64601-1235,Chillicothe,MO,Livingston,,,,,,Mid-America,3,Y,,31,00:00.0,39.78805923,-93.38462067,High
260457,2013,First Christian Church,44-6006142,"211 W Benton St, P O Box 227",,65360-0227,Windsor,MO,P O Box 227,,65360-0227,Windsor,MO,Henry,,(660) 647-3433,,windsorfcc@yahoo.com,,Mid-America,5,Y,oldeglorydays@hotmail.com,40,00:00.0,38.5331706,-93.52311507,High
260458,2011,First Christian Church,43-0834431,P O Box 65,,63474-0065,Wyaconda,MO,P O Box 65,,63474-0065,Wyaconda,MO,Clark,,(660) 479-5593,,,,Mid-America,2,Y,,30,00:00.0,not found,not found,not found
260460,2013,Raymore Christian Church,43-1347252,"500 Peace Dr, P O Box 680",,64083-0680,Raymore,MO,P O Box 680,,64083-0680,Raymore,MO,Cass,,(816) 322-0561,(816) 322-2442,secretary@raymorecc.org,www.raymorecc.org,"Kansas City, Greater",1,Y,brett@raymorecc.org,254,00:00.0,38.817734,-94.481857,High
260461,2013,Ozark Mountain Christian Church,43-1334476,10123 US Highway 160,,65740-9592,Merriam Woods,MO,10123 US Highway 160,,65740-9592,Merriam Woods,MO,Taney,,(417) 561-4675,(417) 561-4677,ozarkmtnchristianchurch@yahoo.com,,Mid-America,5,Y,,35,00:00.0,36.72916844,-93.17893468,High
260462,2011,Rock Bridge Christian Church,43-1318219,301 W Green Meadows Rd,,65203-3690,Columbia,MO,301 W Green Meadows Rd,,65203-3690,Columbia,MO,Boone,,(573) 442-4677,,info@rockbridgecc.org,www.rockbridgecc.org,Mid-America,2,Y,rbcc@mchsi.com,81,00:00.0,38.915806,-92.342598,High
260463,2013,Swope Parkway United Christian Church,43-1133373,6140 Swope Pkwy,,64130-4445,Kansas City,MO,6140 Swope Pkwy,,64130-4445,Kansas City,MO,Jackson,,(816) 363-1861,(816) 363-5373,spucc@duboislc.org,spucc-kc.org,"Kansas City, Greater",1,Y,,160,00:00.0,39.01450105,-94.54225525,High
260465,2013,Good Shepherd Christian Church,43-1241877,111 SW Woods Chapel Rd,,64015-3396,Blue Springs,MO,111 SW Woods Chapel Rd,,64015-3396,Blue Springs,MO,Jackson,,(816) 228-6908,(816) 228-6919,gsccdc@sbcglobal.net,www.goodshepherdchristian.org,"Kansas City, Greater",1,Y,bowenrw99@att.net,76,00:00.0,39.017918,-94.301231,High
260466,2011,Golden Beach Community Church,43-1285203,26523 Golden Beach Rd,,65011-4146,Barnett,MO,26523 Golden Beach Rd,,65011-4146,Barnett,MO,Morgan,,(573) 372-6557,,,,Mid-America,2,Y,,0,00:00.0,38.30038235,-92.78157346,High
260468,2013,First Christian Church,43-1127807,"60 Disciples Ln, P O Box 125",,65655-0125,Gainesville,MO,P O Box 125,,65655-0125,Gainesville,MO,Ozark,,(417) 679-3520,(417) 679-9921,gnsvlchristianch@centurytel.net,,Mid-America,5,Y,,153,00:00.0,36.60621531,-92.40932442,High
260469,2013,Ozark Highlands Christian Church,42-1455338,"10550 Vineyard Dr, P O Box 1863",,65402-1863,Rolla,MO,P O Box 1863,,65402-1863,Rolla,MO,Phelps,,(573) 364-0022,,,,Mid-America,5,Y,mypastordavid@gmail.com,32,00:00.0,37.94618659,-91.71066798,High
260471,2011,New Life Christian Church United,43-1355060,2755 Barron Rd,,63901-1929,Poplar Bluff,MO,2755 Barron Rd,,63901-1929,Poplar Bluff,MO,Butler,,(573) 785-3635,(573) 785-3635,,,Mid-America,4,Y,jrh1957@hotmail.com,50,00:00.0,36.79277167,-90.43305404,High
260474,2013,West Lake Christian Church,43-1504016,936 Hwy O,,65037-6120,Laurie,MO,936 Hwy O,,65037-6120,Laurie,MO,Morgan,,(573) 374-0647,(573) 374-8195,westlakechristianchurch@gmail.com,www.westlakechristianchurch.org,Mid-America,5,Y,pastor@westlakechristianchurch.org,169,00:00.0,38.21161799,-92.8200987,High
260476,2013,South Summit Christian Church,80-0080988,1121 SW Hook Rd,,64082-2804,Lees Summit,MO,1121 SW Hook Rd,,64082-2804,Lees Summit,MO,Jackson,,(816) 246-4400,(816) 246-5782,office@southsummitcc.org,www.southsummitcc.org,"Kansas City, Greater",1,Y,revjill@southsummitcc.org,190,00:00.0,38.865952,-94.40078,High
260477,2011,Gateway Christian Church,43-1668121,3600 W Republic Rd,,65807-5402,Springfield,MO,3600 W Republic Rd,,65807-5402,Springfield,MO,Greene,,(417) 889-9393,(417) 889-9393,gatewayccdoc@gmail.com,www.gatewaycc.us,Mid-America,5,Y,bnichols.65770@gmail.com,56,00:00.0,37.13856876,-93.35298389,High
260478,2013,Celebration Church,43-1765265,250 Birdie Hills Rd,,63376-1929,Saint Peters,MO,250 Birdie Hills Rd,,63376-1929,Saint Peters,MO,St. Charles,,(636) 970-6646,(636) 970-6646,,www.celebrationcares.org,Mid-America,4,Y,marcrunyon@celebrationcares.org,0,00:00.0,38.78409594,-90.66220924,High
260481,2013,World Mission Christian Church,43-1831861,1903 N Third St,,63301-2122,Saint Charles,MO,1903 N Third St,,63301-2122,Saint Charles,MO,St. Charles,,(636) 925-2299,,stlwmcc@gmail.com,www.facebook.com/stlwmcc,Mid-America,4,Y,ynoh11436@gmail.com,22,00:00.0,38.796631,-90.47644,High
260482,2013,Journey Christian Church,43-1888439,"1112 N Lynn, P O Box 521",,65536-0521,Lebanon,MO,P O Box 521,,65536-0521,Lebanon,MO,Laclede,,(417) 588-2458,(417) 588-2458,,www.journeyworship.org,Mid-America,5,Y,brianh@journeyworship.org,25,00:00.0,37.68564987,-92.63529968,Medium
260484,2011,El Rey de Gloria,,5244 St John Ave,,64123-1845,Kansas City,MO,318 Van Brunt Blvd,,64124-2129,Kansas City,MO,Jackson,,(816) 616-0330,,elreydegloria_KCMO@hotmail.com,,"Kansas City, Greater",1,Y,,10,00:00.0,39.112648,-94.518845,High
260485,2013,Disciples Christian Church,32-0251003,125 N Prewitt St,,64772-1757,Nevada,MO,125 N Prewitt St,,64772-1757,Nevada,MO,Vernon,,,,info@dccnevadamo.com,www.dccnevadamo.com,Mid-America,5,F,darrenmcc@sbcglobal.net,16,00:00.0,37.83903569,-94.37570415,High
260491,2013,Living Water Christian Church,26-0176427,12411 Hwy 45,,64152-1229,Parkville,MO,12411 Hwy 45,,64152-1229,Parkville,MO,Platte,,(816) 891-7200,,,www.livingwaterchristian.org,"Kansas City, Greater",0,Y,laura@livingwaterchristian.org,27,00:00.0,39.211987,-94.727516,High
260493,2013,New Song,74-3171423,"8600 NE Sam Ray Rd, P O Box 901426",,64190-1426,Kansas City,MO,P O Box 901426,,64190-1426,Kansas City,MO,Clay,,(816) 407-7756,,newsong@kc.rr.com,www.newsongkc.org,"Kansas City, Greater",0,Y,jeff@newsongkc.org,133,00:00.0,39.24908066,-94.51242828,High
